web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
"1738785631-193","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This pillow blush wand is the best on the market. Everyone else is copying the OG. Love the color, ease of application and the way it blends beautifully.  This color is gorgeous on my fair skin.","24 Apr 2023","Love this formula!","AubieGirl"
"1738785631-194","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Very little product inside for the price and it has a dry texture when set, rather than a nice dewy finish,  it’s also harder to blend I would not purchase again","22 Apr 2023","","mbmama7"
"1738785631-195","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love love LOVE the charlotte Tilbury blushes. I tried so many different kinds of blushes and this one even tops the Rare Beauty blush in my opinion. Its easy to apply, the color is beautiful and lasts all day.","19 Apr 2023","ADD THIS TO YOUR MAKE UP ROUTINE!","kristina11911"
"1738785631-196","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love how pretty and cool the packaging is!! The formula is nice but the color is a little more orange-y than you’d expect. I don’t mind tho since it’s super cute!","18 Apr 2023","","sulkng"
"1738785631-197","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I liked the formula and the product overall but when I squeezed all I could hear was air and I figured out more than half was EMPTY!!!","15 Apr 2023","Meh","Christy212"
"1738785631-198","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I received Pillow Talk Matte Beauty Blush Wand Peach Pop #complimentary from @Influenster & @CharlotteTilbury for my honest review #CTBlushWandsxInfluenster 

The packaging was good looking yet simple and easy to identify what was inside. The wand itself was a perfect size for hand control and I like that the applicator tip is twist to open/close so that there is no spillage. The one caution I would say is use a light hand when “dobbing” the sponge tip to your cheek or only put one dot as a little goes a long way. It was nice to be able to blend it in with the applicator tip instead of a separate sponge too. I found the coverage was good and I liked the color. I did like the color with my complexion and if you’re looking for a quick, easy pop of color to your cheeks I recommend giving this wand by Charlotte Tilbury a try.","14 Apr 2023","Compact, easy to use & my new go to!","jobell2355"
"1738785631-199","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Not worth the price, there are better products out there. I wasn’t impressed with the pigment or blendability of this blush. Try Merit blushes so much better!","13 Apr 2023","Just okay","beautyvanne"
"1738785631-200","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","i love this product so much! it gives a great light pink tone and looks amazing, i get so many compliments when i wear this blush.","13 Apr 2023","prettiest pink shade!","lily225"
"1738785631-201","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush looked very densely pigmented when I first dotted it on and felt the thickness of the cream formula on skin. I think it is crucial to get to blending right away once you apply this. Their formula isn’t one where you can map out all your highlight contour blush conceal/colorful correct zones and then get to blending. You want to blend before you’re stuck with dots or streaks because the formula is already drying 
Was this blush easy to use? Sorta. I’m used to powder format for blush but also the other cream formulas I use like my wax based foundation are much more blendable and less of a drying cream. 

This blush is subtle on me, but does seem to stay long lasting as long as you set it with spray and/or powder.","13 Apr 2023","Use it often but I’m not sure it’s a favorite yet","jenninsocal"
"1738785631-202","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Love, love love ! Beautiful and stays in place. I have zero complaints for my mature skin","12 Apr 2023","Get it now","Suzq60"
"1738785631-203","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I’ve had this product for a couple months and it’s really pretty and blend-able. But unfortunately it makes my skin breakout which rarely happens to me. Might not be the healthiest product for your skin and it’s too expensive","11 Apr 2023","Cute but not it","abbymarsimp"
"1738785631-204","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Great formula, perfect matte finish. Definitely pulls a little more peach than light pink on my skin tone.","10 Apr 2023","","mrlfye"
"1738785631-205","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","So many better sticks out there for a better price. This is a gorgeous color and I’m keeping/using it. But will not repurchase.","10 Apr 2023","Great color - poor value","AnnTru"
"1738785631-206","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The charlotte tilbury matte blush wand has a very fluid texture and blends out quite easily to give a natural finish (not a flat matte). It’s a powerhouse when it comes to lasting power and last well upto 10 hours on me when I took it off. The colour I picked was Pink Pop. Right out of the tube it does look more peachy but as you can see on the skin  and once blended it’s a neutral bright pink colour. Note that the wand has a locking mechanism which you can use by twisting the head to close/open it. It’s $52 CAD for 12mL of product and is on the pricier side but it is high quality and worth it.","7 Apr 2023","Long lasting vibrant pink blush","Rodella"
"1738785631-207","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","After using this blush for a couple weeks, it’s safe it say it’s one of my favorite blushes. The color in matte is beautiful and I love that CT has a matte option because I get oily. The blush is easy to spread around, but it gets the lid pretty messy which wastes product.","7 Apr 2023","Beautiful but a little messy","arabellaleight"
"1738785631-208","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I gotta say I was really excited to try this product! Unfortunately, it really fell flat for me. Barely any pigment and just blends away to nothing. I feel like for $42, this should really be giving more. I will be returning this and just stick to the rare beauty liquid blushes.","5 Apr 2023","Pretty disappointing...","Michelle55904"
"1738785631-209","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","The color is beautiful but it accentuates every imperfection it is very pigmented so you easily look like you over did it but when blending it’s too easy to blend out spots in it I’ve tried using a brush and beauty blender just too difficult to work with","5 Apr 2023","Accentuates imperfections","Phxrose"
